업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
일반음식점,1999-05-13,이천쌀밥,서울특별시 동작구 현충로 94 (흑석동),서울특별시 동작구 흑석동 6번지 10호,86.45,02-0821-9867,한식
일반음식점,1999-05-21,한강 손 칼국수,,서울특별시 동작구 본동 9번지 8호,9.2,02-823-6353,분식
일반음식점,1999-05-21,박씨물고온제비,서울특별시 동작구 장승배기로 109 (노량진동),서울특별시 동작구 노량진동 312번지 26호,111.2,02-813-4308,한식
일반음식점,1999-05-21,쿨호프,서울특별시 동작구 동작대로7길 102 (사당동),서울특별시 동작구 사당동 1046번지 40호,31.8,02-0598-2393,한식
일반음식점,1999-10-18,빽다방노량진학원점,서울특별시 동작구 만양로 94-2 (노량진동),서울특별시 동작구 노량진동 119번지 155호,44.84,02-826-7778,한식
일반음식점,1999-10-26,철판왕,서울특별시 동작구 사당로30길 104-1 (사당동),서울특별시 동작구 사당동 1029번지 43호,31.79,02-597-5830,호프/통닭
일반음식점,1999-06-01,대궁,"서울특별시 동작구 보라매로3길 29, 지하1층 5,6,7,8,49호 (신대방동, 해태보라매타워)",서울특별시 동작구 신대방동 708번지,71.1,02-0846-2211,중국식
일반음식점,1999-06-04,궁중참순대,"서울특별시 동작구 보라매로5길 15 (신대방동,전문건설회관)",서울특별시 동작구 신대방동 395번지 70호 전문건설회관,73.87,02-3284-3288,한식
일반음식점,1999-06-08,항아리냉칼국수,서울특별시 동작구 동작대로7길 5 (사당동),서울특별시 동작구 사당동 1031번지 37호,29.22,02-3472-7649,분식
일반음식점,1999-06-09,파스비어앤후,"서울특별시 동작구 보라매로5길 15, 동 B1호 (신대방동,전문건설회관)",서울특별시 동작구 신대방동 395번지 70호 전문건설회관  동 B1호,313.23,02-3284-3688,경양식
일반음식점,1999-06-15,샹하이,서울특별시 동작구 사당로 285-1 (사당동),서울특별시 동작구 사당동 150번지 26호,39.65,02-523-2370,중국식
일반음식점,1999-06-18,노랑통닭,서울특별시 동작구 흑석로 101-3 (흑석동),서울특별시 동작구 흑석동 184번지 24호,74.48,,한식
일반음식점,1999-06-22,조家네족발왕,서울특별시 동작구 사당로30길 104-1 (사당동),서울특별시 동작구 사당동 1029번지 43호,34.01,,기타
일반음식점,1999-07-02,홍콩반점0410보라매공원점,"서울특별시 동작구 보라매로5가길 16 (신대방동,아카데미보라매타워2층)",서울특별시 동작구 신대방동 395번지 69호 아카데미보라매타워2층,127,02-842-9094,경양식
일반음식점,1999-07-10,퍼플 치우점(이수),서울특별시 동작구 동작대로27가길 24 (사당동),서울특별시 동작구 사당동 137번지 12호,64.02,02-533-2115,정종/대포집/소주방
일반음식점,1999-07-20,신가네,서울특별시 동작구 대방동23길 45 (대방동),서울특별시 동작구 대방동 388번지 17호,47.25,02-0827-1938,한식
일반음식점,1999-07-21,청원통닭,서울특별시 동작구 장승배기로 157 (노량진동),서울특별시 동작구 노량진동 240번지 50호,19.25,,정종/대포집/소주방
일반음식점,1999-07-23,명동치킨,서울특별시 동작구 대방동23길 45 (대방동),서울특별시 동작구 대방동 388번지 17호,34.86,02-814-0031,통닭(치킨)
일반음식점,1999-07-24,피맥하우스(상도점),서울특별시 동작구 양녕로 265-1 (상도1동),서울특별시 동작구 상도1동 681번지 감자옹심이,85.88,02-826-2790,분식
일반음식점,1999-08-09,한국피자헛보라매점,서울특별시 동작구 여의대방로 140 (대방동),서울특별시 동작구 대방동 400번지 3호,82.93,02-824-8131,패스트푸드
일반음식점,1999-08-11,응답하라1988,서울특별시 동작구 사당로30길 148 (사당동),서울특별시 동작구 사당동 1041번지 36호,63.54,02-0585-5090,정종/대포집/소주방
일반음식점,1999-08-24,가야성,서울특별시 동작구 상도로62길 33 (상도동),서울특별시 동작구 상도동 492번지 17호,182.72,02-817-8741,중국식
일반음식점,1999-08-31,광주집 순대국,서울특별시 동작구 동작대로27길 6 (사당동),서울특별시 동작구 사당동 133번지 4호,27.95,02-535-7271,한식
일반음식점,1999-09-10,명성왕족발 노량진점,서울특별시 동작구 노량진로16길 25 (노량진동),서울특별시 동작구 노량진동 90번지 1호,45.86,02-824-2292,분식
일반음식점,1999-09-10,전주식당,"서울특별시 동작구 사당로26길 130-6, 1층동 101호 (사당동)",서울특별시 동작구 사당동 1037번지 9호  1층동 101호,36.3,02-588-6647,한식
일반음식점,1999-09-14,오뎅마루 이수역점,서울특별시 동작구 동작대로27가길 32 (사당동),서울특별시 동작구 사당동 145번지 5호,50.62,02-592-7935,기타
일반음식점,1999-09-20,엄마의 손맛,서울특별시 동작구 노량진로8길 39 (노량진동),서울특별시 동작구 노량진동 36번지 3호,29.24,02-817-3784,한식
일반음식점,1999-09-30,마산아구·동태찜·탕,서울특별시 동작구 장승배기로 57-1 (상도동),서울특별시 동작구 상도동 182번지 7호,42.19,02-826-5477,한식
일반음식점,1999-10-01,늘한결,서울특별시 동작구 만양로18길 39 (노량진동),서울특별시 동작구 노량진동 148번지 50호,56.99,02-0817-2996,분식
일반음식점,1999-10-11,빨간도깨비,서울특별시 동작구 동작대로27가길 24 (사당동),서울특별시 동작구 사당동 137번지 12호,23,,한식
일반음식점,1999-10-11,옛집,서울특별시 동작구 보라매로5길 15 (신대방동),서울특별시 동작구 신대방동 395번지 70호,34,,한식
일반음식점,1999-10-11,마라탕전문점,"서울특별시 동작구 보라매로5가길 16 (신대방동,아카데미보라매타워 2층 11호)",서울특별시 동작구 신대방동 395번지 69호 아카데미보라매타워 2층 11호,114.3,,중국식
일반음식점,1999-10-12,족발야시장,서울특별시 동작구 동작대로27가길 15 (사당동),서울특별시 동작구 사당동 137번지 25호,60.99,02-0596-9912,한식
일반음식점,1999-10-16,치킨매니아,서울특별시 동작구 상도로61길 48 (상도동),서울특별시 동작구 상도동 504번지 1호,60.18,02-813-3992,통닭(치킨)
일반음식점,1999-10-18,황금식당,서울특별시 동작구 노량진로8길 31 (노량진동),서울특별시 동작구 노량진동 35번지 2호,20.8,02-824-4422,정종/대포집/소주방
일반음식점,1999-10-22,버드,서울특별시 동작구 만양로 87 (노량진동),서울특별시 동작구 노량진동 120번지 21호,44.64,02-823-8981,정종/대포집/소주방
일반음식점,1999-10-22,아서원,서울특별시 동작구 동작대로33가길 25 (사당동),서울특별시 동작구 사당동 72번지 16호,54.48,02-593-8117,중국식
일반음식점,1999-10-22,샤로스톤(숭실대점),서울특별시 동작구 상도로61길 8-2 (상도동),서울특별시 동작구 상도동 500번지,20.32,02-813-4848,한식
일반음식점,1999-10-26,아르코,서울특별시 동작구 노량진로14길 8 (노량진동),서울특별시 동작구 노량진동 58번지 1호,29.33,02-815-4799,한식
일반음식점,1999-11-02,빈,서울특별시 동작구 여의대방로24길 97 (대방동),서울특별시 동작구 대방동 407번지 43호,24.69,02-0815-2967,정종/대포집/소주방
일반음식점,1999-11-03,등촌샤브칼국수,"서울특별시 동작구 보라매로5가길 16 (신대방동,아카데미보라매타워 2층(209호))",서울특별시 동작구 신대방동 395번지 69호 아카데미보라매타워 2층(209호),103.02,02-836-1533,한식
일반음식점,1999-11-04,시장족발 노량진역점,서울특별시 동작구 만양로14길 22 (노량진동),서울특별시 동작구 노량진동 210번지 8호,50.44,02-817-8895,한식
일반음식점,1999-11-13,남도추어탕,서울특별시 동작구 성대로1길 10 (상도동),서울특별시 동작구 상도동 246번지 1호,52.5,02-0823-0739,한식
일반음식점,1999-11-15,미스터아귀찜 미스 칼국수,서울특별시 동작구 장승배기로10길 10 (상도동),서울특별시 동작구 상도동 179번지 9호,42.86,02-824-9863,한식
일반음식점,1999-11-19,태양숯불갈비,서울특별시 동작구 상도로15길 143 (상도동),서울특별시 동작구 상도동 363번지 142호,115.02,02-824-0333,한식
일반음식점,1999-11-19,감탄보라매공원점,서울특별시 동작구 여의대방로 80 (신대방동),서울특별시 동작구 신대방동 498번지 51호,23.8,02-831-1755,분식
일반음식점,1999-11-19,종가집,서울특별시 동작구 여의대방로24길 10-4 (신대방동),서울특별시 동작구 신대방동 377번지 1호,27.36,02-0822-5411,분식
일반음식점,1999-11-20,명태어장,서울특별시 동작구 보라매로 77 (신대방동),서울특별시 동작구 신대방동 344번지 23호,110.78,02-0816-9497,한식
일반음식점,1999-11-22,남도향,서울특별시 동작구 여의대방로22길 20 (신대방동),서울특별시 동작구 신대방동 367번지 33호,52.84,02-821-7789,한식
일반음식점,1999-11-23,산골안,서울특별시 동작구 상도로26길 6 (상도동),서울특별시 동작구 상도동 183번지 14호,77.35,02-817-3905,정종/대포집/소주방
일반음식점,1999-11-23,다원,서울특별시 동작구 장승배기로10길 20 (상도동),서울특별시 동작구 상도동 179번지 21호,29.26,02-813-3855,한식
일반음식점,1999-12-02,애플뷔페,서울특별시 동작구 노량진로 169 (노량진동),서울특별시 동작구 노량진동 151번지 11호,113.23,02-824-1077,한식
일반음식점,1999-12-16,돼지굴뚝,서울특별시 동작구 동작대로25길 51 (사당동),서울특별시 동작구 사당동 148번지 21호,27.25,02-0534-3553,한식
일반음식점,1999-12-20,황우와꿀꿀이,서울특별시 동작구 성대로29길 67 (상도동),서울특별시 동작구 상도동 188번지 28호,66,02-812-4830,한식
일반음식점,1999-12-20,신의주찹쌀순대,서울특별시 동작구 만양로14가길 30-9 (노량진동),서울특별시 동작구 노량진동 126번지 12호,34.6,02-825-7114,한식
일반음식점,1999-12-20,순천식당,서울특별시 동작구 사당로22길 4 (사당동),서울특별시 동작구 사당동 321번지 5호,48.05,,한식
일반음식점,1999-12-22,본비빔밥,"서울특별시 동작구 보라매로5가길 16 (신대방동,아카데미보라매타워 203호)",서울특별시 동작구 신대방동 395번지 69호 아카데미보라매타워 203호,142.56,02-845-1260,분식
일반음식점,1999-12-23,흥부네,서울특별시 동작구 신대방길 113 (신대방동),서울특별시 동작구 신대방동 607번지 58호,42.59,02-894-9220,한식
일반음식점,1999-12-27,비비큐치킨상도점,서울특별시 동작구 양녕로 184 (상도동),서울특별시 동작구 상도동 210번지 21호,17.7,02-0822-9289,통닭(치킨)
일반음식점,1999-12-29,신당동의 즉석떡볶이,"서울특별시 동작구 보라매로5가길 16 (신대방동,보라매 아카데미타워 1층5호)",서울특별시 동작구 신대방동 395번지 69호 보라매 아카데미타워 1층5호,60.59,02-843-4777,분식
일반음식점,1999-12-29,김밥천국,서울특별시 동작구 상도로 154 (상도동),서울특별시 동작구 상도동 186번지 5호,35.16,02-824-8710,분식
일반음식점,1999-12-30,마루,서울특별시 동작구 노량진로 114 (노량진동),서울특별시 동작구 노량진동 40번지 14호,89.83,02-825-1926,기타
일반음식점,1999-12-31,스파이키2호점,서울특별시 동작구 흑석로9길 7 (흑석동),서울특별시 동작구 흑석동 190번지 35호,68.66,02-813-2544,경양식
일반음식점,1999-02-12,이수식당,서울특별시 동작구 동작대로27다길 11 (사당동),서울특별시 동작구 사당동 139번지 55호,27.6,02-3141-4116,식육(숯불구이)
일반음식점,2000-01-07,제이스빌,"서울특별시 동작구 흑석로 101-5, 지하1층 (흑석동)",서울특별시 동작구 흑석동 184번지 21호 지하1층,116.8,02-823-8629,경양식
일반음식점,2000-01-21,옥이 아구.메기,서울특별시 동작구 사당로10길 7 (사당동),서울특별시 동작구 사당동 249번지 18호,40,02-582-1601,한식
일반음식점,2000-01-21,허수아비돈까스,"서울특별시 동작구 보라매로5가길 29 (신대방동,해태보라매타워 2층36호)",서울특별시 동작구 신대방동 708번지 0호 해태보라매타워 2층36호,15.08,02-0846-6393,한식
일반음식점,2000-01-31,소소한 일상의 별난,서울특별시 동작구 동작대로27가길 21 (사당동),서울특별시 동작구 사당동 137번지 18호,50.64,02-3478-0445,정종/대포집/소주방
일반음식점,2000-02-17,남원추어탕,서울특별시 동작구 여의대방로44길 10 (대방동),서울특별시 동작구 대방동 501번지 대림아파트상가 지하1층 14호,40.15,02-812-2047,한식
일반음식점,2000-02-26,가장맛있는족발,서울특별시 동작구 신대방길 114 (신대방동),서울특별시 동작구 신대방동 588번지 9호,87.68,02-0832-6841,한식
일반음식점,2000-02-29,주류창고,서울특별시 동작구 흑석로9길 9 (흑석동),서울특별시 동작구 흑석동 190번지 9호,45.75,02-814-8904,호프/통닭
일반음식점,2000-03-06,렉스,,서울특별시 동작구 상도동 701번지 3호,54.1,02-822-4510,분식
일반음식점,2000-01-24,해들녘,서울특별시 동작구 사당로30길 140 (사당동),서울특별시 동작구 사당동 1032번지 25호,67.23,,한식
